Airtime,Carrier,Carrier_Delay,Day_of_week,Delay_Minutes,Dest,Distance,Date,Flight_Num,Late_Aircraft_Delay,NAS_Delay,Origin,Security_Delay,Tailnum,Weather_Delay,Temp,Dewpoint,Fog,Hail,Precip,Rain,Pressure,Snow,Thunder,Tornado,Visibility,Windspeed,Dep_hour
214.0,WN,,3,0.0,MDW,1733.0,2011-05-04,761,,,SEA,,N242WN,,9.4,3.3000000000000003,0.0,0.0,0.0,1.0,103.34,0.0,0.0,0.0,10.0,4.1000000000000005,6
102.0,AS,,6,-4.0,SJC,697.0,2011-11-19,320,,,SEA,,N534AS,,1.7000000000000002,0.0,1.0,0.0,0.0,0.0,100.79,0.0,0.0,0.0,8.3,3.1,6
63.0,DL,,6,-2.0,ATL,404.0,2011-09-17,14,,,MCO,,N585NW,,26.1,22.8,0.0,0.0,0.0,0.0,101.91,0.0,0.0,0.0,10.0,3.6,13
86.0,XE,0.0,2,-4.0,CMH,463.0,2011-09-27,2169,0.0,44.0,EWR,0.0,N16541,0.0,22.200000000000006,20.0,0.0,0.0,0.0,0.0,101.45,0.0,0.0,0.0,6.9,1.5,6
111.0,EV,,3,0.0,SAV,773.0,2011-04-27,5714,,,ORD,,N832AS,,10.0,8.9,0.0,0.0,2.0,1.0,99.81,0.0,0.0,0.0,8.7,,13
136.0,WN,,4,0.0,SAT,1069.0,2011-07-21,453,,,LAS,,N717SA,,37.8,-8.9,0.0,0.0,0.0,0.0,100.52,0.0,0.0,0.0,10.0,7.7,20
97.0,XE,,3,5.0,ATL,689.0,2011-04-13,2700,,,IAH,,N14904,,25.0,11.1,0.0,0.0,0.0,0.0,101.71,0.0,0.0,0.0,10.0,3.1,17
113.0,AA,,7,6.0,CLE,1021.0,2011-11-20,1298,,,DFW,,N592AA,,15.6,8.9,0.0,0.0,0.0,1.0,101.71,0.0,0.0,0.0,9.7,6.2,21
40.0,OO,,1,6.0,CWA,213.0,2011-03-21,6585,,,ORD,,N909SW,,9.4,6.1000000000000005,0.0,0.0,0.0,1.0,101.8,0.0,1.0,0.0,8.7,2.6,16
45.0,WN,0.0,4,31.0,BUR,223.0,2011-03-10,1909,22.0,0.0,LAS,0.0,N279WN,0.0,21.700000000000006,-2.2,0.0,0.0,0.0,0.0,101.86,0.0,0.0,0.0,10.0,2.1,20
208.0,US,0.0,5,8.0,CLT,1774.0,2011-03-11,1558,0.0,7.0,PHX,8.0,N183UW,0.0,30.6,-13.3,0.0,0.0,0.0,0.0,101.36,0.0,0.0,0.0,10.0,2.6,0
99.0,XE,,5,0.0,SAV,708.0,2011-06-10,2416,,,EWR,,N16546,,21.700000000000006,19.4,0.0,0.0,0.0,1.0,101.29,0.0,1.0,0.0,8.0,2.1,9
90.0,OO,,4,4.0,MCI,643.0,2011-03-17,1170,,,IAH,,N783SK,,21.1,17.2,0.0,0.0,0.0,0.0,102.3,0.0,0.0,0.0,9.8,4.6000000000000005,15
,MQ,,3,,MSP,1020.0,2011-12-07,4649,,,LGA,,N542MQ,,9.4,7.800000000000002,0.0,0.0,0.0,1.0,100.48,0.0,0.0,0.0,5.4,4.1000000000000005,19
193.0,CO,0.0,2,35.0,BQN,1585.0,2011-08-23,1250,23.0,0.0,EWR,0.0,N37419,0.0,26.700000000000006,8.3,0.0,0.0,0.0,0.0,101.63,0.0,0.0,0.0,10.0,0.0,20
118.0,US,,1,-2.0,MCO,861.0,2011-09-05,1020,,,PHL,,N938UW,,22.200000000000006,19.4,0.0,0.0,0.0,1.0,100.96,0.0,0.0,0.0,10.0,2.6,10
172.0,DL,,3,-1.0,SLC,1250.0,2011-07-27,1595,,,ORD,,N331NB,,25.0,19.4,0.0,0.0,0.0,1.0,101.13,0.0,1.0,0.0,10.0,5.1000000000000005,18
36.0,MQ,,3,0.0,BOS,187.0,2011-08-10,4453,,,JFK,,N805MQ,,28.3,15.6,0.0,0.0,0.0,0.0,100.24,0.0,0.0,0.0,9.6,7.7,20
40.0,AA,,7,-3.0,SAT,247.0,2011-03-20,1016,,,DFW,,N438AA,,24.4,14.4,0.0,0.0,0.0,0.0,101.94,0.0,0.0,0.0,10.0,9.3,17
150.0,OO,3.0,1,22.0,OKC,1187.0,2011-08-01,5499,19.0,7.0,LAX,0.0,N756SK,0.0,21.700000000000006,15.0,0.0,0.0,0.0,0.0,101.47,0.0,0.0,0.0,10.0,5.1000000000000005,19
532.0,AA,0.0,3,22.0,HNL,4244.0,2011-05-18,73,0.0,5.0,ORD,0.0,N355AA,22.0,9.4,8.3,0.0,0.0,0.0,1.0,101.08,0.0,0.0,0.0,6.9,,11
39.0,DL,,6,1.0,JAX,270.0,2011-05-07,1964,,,ATL,,N534US,,21.1,7.800000000000002,0.0,0.0,0.0,0.0,101.71,0.0,0.0,0.0,10.0,3.6,16
320.0,AA,0.0,1,-1.0,JFK,2475.0,2011-07-25,34,0.0,15.0,LAX,0.0,N336AA,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.9,,8
190.0,AA,,6,-4.0,BOS,1562.0,2011-06-04,1466,,,DFW,,N3GTAA,,28.3,16.1,0.0,0.0,0.0,0.0,101.61,0.0,0.0,0.0,10.0,5.1000000000000005,6
160.0,B6,5.0,4,50.0,RSW,1074.0,2011-11-10,137,34.0,0.0,JFK,0.0,N508JB,0.0,14.4,13.9,1.0,0.0,0.0,0.0,101.2,0.0,0.0,0.0,5.3,0.0,15
144.0,AA,,7,6.0,DFW,987.0,2011-03-20,1799,,,DTW,,N3AWAA,,-0.6000000000000001,-3.3000000000000003,0.0,0.0,0.0,1.0,103.42,1.0,0.0,0.0,9.6,3.1,13
135.0,OO,,5,9.0,LGB,965.0,2011-06-24,3474,,,SEA,,N215AG,,10.6,8.9,0.0,0.0,0.0,1.0,101.98,0.0,0.0,0.0,9.4,0.0,12
114.0,DL,,3,-5.0,MKE,669.0,2011-06-15,764,,,ATL,,N956DL,,22.200000000000006,13.9,0.0,0.0,0.0,0.0,101.17,0.0,1.0,0.0,10.0,2.1,8
28.0,OO,,3,-10.0,MOD,78.0,2011-01-19,6652,,,SFO,,N294SW,,11.1,7.2,0.0,0.0,0.0,0.0,101.87,0.0,0.0,0.0,10.0,6.7,9
27.0,EV,,6,-1.0,ABY,146.0,2011-05-14,5150,,,ATL,,N852AS,,22.8,14.4,0.0,0.0,-1.0,1.0,100.41,0.0,0.0,0.0,9.4,5.1000000000000005,20
78.0,EV,,2,-6.0,BMI,533.0,2011-03-22,5062,,,ATL,,N730EV,,26.700000000000006,8.3,0.0,0.0,0.0,0.0,101.47,0.0,0.0,0.0,9.8,4.6000000000000005,21
56.0,XE,,1,0.0,MOB,427.0,2011-01-31,2748,,,IAH,,N14543,,17.0,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.6,4.1000000000000005,15
66.0,OO,,7,-5.0,EUG,451.0,2011-09-04,6406,,,SFO,,N701BR,,14.4,11.7,0.0,0.0,0.0,0.0,101.26,0.0,0.0,0.0,10.0,2.1,10
81.0,EV,4.0,4,11.0,JAN,340.0,2011-08-18,4953,7.0,26.0,ATL,0.0,N730EV,0.0,26.700000000000006,18.9,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,9.9,2.6,13
257.0,AA,,7,0.0,MCO,2218.0,2011-10-16,244,,,LAX,,N5CCAA,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.6,,8
88.0,EV,,2,1.0,XNA,589.0,2011-11-15,5149,,,ATL,,N883AS,,20.6,15.0,0.0,0.0,0.0,1.0,101.68,0.0,0.0,0.0,8.6,5.1000000000000005,16
114.0,MQ,0.0,3,52.0,ATL,761.0,2011-01-19,4654,37.0,0.0,LGA,0.0,N3AEMQ,0.0,2.8000000000000003,-0.6000000000000001,0.0,0.0,0.0,1.0,100.43,0.0,0.0,0.0,8.6,0.0,9
57.0,XE,,4,1.0,LNK,423.0,2011-12-08,5931,,,DEN,,N14198,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,10.0,2.1,16
97.0,DL,,4,10.0,EWR,745.0,2011-01-13,2042,,,ATL,,N303DQ,,0.0,-8.9,0.0,0.0,0.0,0.0,103.09,0.0,0.0,0.0,10.0,5.7,19
33.0,DL,,6,-5.0,SAV,215.0,2011-05-07,1087,,,ATL,,N910DE,,25.0,9.4,0.0,0.0,0.0,0.0,101.57,0.0,0.0,0.0,10.0,5.1000000000000005,20
49.0,WN,,3,-2.0,MHT,290.0,2011-05-04,933,,,PHL,,N944WN,,11.1,8.9,0.0,0.0,2.0,1.0,101.52,0.0,0.0,0.0,8.9,5.7,13
113.0,OO,,2,-4.0,ORD,925.0,2011-10-11,5208,,,IAH,,N750SK,,18.9,17.2,0.0,0.0,0.0,0.0,101.27,0.0,0.0,0.0,10.0,0.0,11
62.0,OO,,7,0.0,RKS,260.0,2011-03-13,6649,,,DEN,,N271YV,,0.6000000000000001,-1.1,0.0,0.0,0.0,0.0,101.69,1.0,0.0,0.0,9.4,2.6,12
130.0,DL,,3,-1.0,MSY,1040.0,2011-06-08,2083,,,MSP,,N348NB,,25.6,10.0,0.0,0.0,0.0,0.0,100.81,0.0,0.0,0.0,10.0,6.7,19
83.0,DL,,6,4.0,PBI,545.0,2011-03-05,1127,,,ATL,,N67171,,11.1,10.6,0.0,0.0,1.0,1.0,102.28,0.0,0.0,0.0,7.4,4.6000000000000005,15
84.0,MQ,,6,20.0,PHL,678.0,2011-04-09,3836,,,ORD,,N505MQ,,7.2,6.7,0.0,0.0,0.0,0.0,101.61,0.0,0.0,0.0,4.7,,8
51.0,MQ,0.0,7,31.0,AMA,312.0,2011-12-25,3247,0.0,0.0,DFW,0.0,N615MQ,21.0,5.6000000000000005,2.2,0.0,0.0,-1.0,1.0,102.96,0.0,0.0,0.0,9.9,3.6,15
71.0,XE,,1,-10.0,IAD,383.0,2011-11-28,5865,,,DTW,,N16911,,3.3000000000000003,-1.1,0.0,0.0,0.0,1.0,102.01,1.0,0.0,0.0,9.8,4.1000000000000005,14
80.0,DL,,2,-4.0,MIA,594.0,2011-12-13,1951,,,ATL,,N602DL,,6.7,0.6000000000000001,0.0,0.0,0.0,0.0,103.16,0.0,0.0,0.0,10.0,2.6,13
95.0,DL,,3,-1.0,MKE,669.0,2011-03-23,2896,,,ATL,,N969DL,,17.2,12.8,0.0,0.0,0.0,0.0,101.18,0.0,0.0,0.0,9.9,5.1000000000000005,8
43.0,WN,,1,1.0,LAX,236.0,2011-07-18,989,,,LAS,,N915WN,,35.6,-5.0,0.0,0.0,0.0,0.0,100.89,0.0,0.0,0.0,10.0,1.5,17
314.0,CO,,3,-3.0,SFO,2565.0,2011-09-28,1702,,,EWR,,N57868,,21.700000000000006,20.0,0.0,0.0,0.0,1.0,101.44,0.0,0.0,0.0,7.5,3.6,10
41.0,B6,,6,-10.0,LGB,231.0,2011-07-30,279,,,LAS,,N640JB,,33.9,11.1,0.0,0.0,-1.0,0.0,100.87,0.0,0.0,0.0,10.0,8.200000000000001,7
78.0,MQ,0.0,3,56.0,MCI,403.0,2011-12-14,4140,56.0,11.0,ORD,0.0,N625MQ,0.0,5.6000000000000005,4.4,0.0,0.0,4.0,1.0,101.9,0.0,0.0,0.0,6.2,4.1000000000000005,11
340.0,B6,,1,-4.0,BUR,2465.0,2011-10-24,355,,,JFK,,N510JB,,12.2,10.0,0.0,0.0,0.0,0.0,102.03,0.0,0.0,0.0,9.7,0.0,13
347.0,AS,,1,-12.0,SEA,2724.0,2011-06-27,17,,,MIA,,N546AS,,26.700000000000006,23.9,0.0,0.0,0.0,1.0,101.64,0.0,0.0,0.0,9.9,1.5,8
66.0,US,,7,-4.0,DCA,399.0,2011-12-18,2035,,,BOS,,N946UW,,-6.1000000000000005,-14.4,0.0,0.0,0.0,0.0,102.35,0.0,0.0,0.0,10.0,5.1000000000000005,13
98.0,MQ,0.0,7,29.0,OKC,693.0,2011-09-18,3818,0.0,23.0,ORD,0.0,N535MQ,0.0,14.4,13.3,0.0,0.0,0.0,1.0,102.18,0.0,0.0,0.0,8.7,3.6,17
22.0,YV,,4,-6.0,TUS,110.0,2011-08-04,2763,,,PHX,,N7291Z,,27.8,20.6,0.0,0.0,0.0,1.0,100.78,0.0,1.0,0.0,10.0,1.5,13
43.0,DL,,2,-5.0,PNS,272.0,2011-05-24,1022,,,ATL,,N905DE,,30.0,14.4,0.0,0.0,0.0,0.0,101.44,0.0,0.0,0.0,10.0,6.2,19
135.0,XE,143.0,6,143.0,RDU,1043.0,2011-04-30,2492,0.0,4.0,IAH,0.0,N13133,0.0,26.700000000000006,21.700000000000006,0.0,0.0,0.0,1.0,100.91,0.0,0.0,0.0,9.2,5.1000000000000005,15
169.0,UA,,3,19.0,ORD,1440.0,2011-06-01,476,,,PHX,,N495UA,,23.9,-1.1,0.0,0.0,0.0,0.0,101.06,0.0,0.0,0.0,10.0,3.6,11
130.0,AS,,5,-4.0,LAX,954.0,2011-07-22,456,,,SEA,,N525AS,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,8
36.0,WN,,3,-2.0,BWI,169.0,2011-12-28,941,,,EWR,,N486WN,,6.7,1.7000000000000002,0.0,0.0,0.0,1.0,99.64,0.0,0.0,0.0,9.0,6.2,10
91.0,OO,24.0,7,36.0,PHX,651.0,2011-10-30,6256,0.0,0.0,SFO,0.0,N780SK,0.0,20.0,12.8,0.0,0.0,0.0,0.0,101.89,0.0,0.0,0.0,10.0,1.5,20
101.0,WN,,7,6.0,BWI,787.0,2011-10-23,132,,,MCO,,N326SW,,22.8,11.7,0.0,0.0,0.0,0.0,101.71,0.0,0.0,0.0,10.0,4.1000000000000005,14
167.0,AA,0.0,7,53.0,BOS,1258.0,2011-05-15,2536,0.0,61.0,MIA,0.0,N5DPAA,0.0,20.6,18.3,0.0,0.0,0.0,1.0,100.97,0.0,0.0,0.0,10.0,4.6000000000000005,17
69.0,WN,,6,1.0,TUL,541.0,2011-05-28,3336,,,DEN,,N259WN,,8.3,2.2,0.0,0.0,0.0,0.0,100.46,0.0,0.0,0.0,10.0,4.1000000000000005,10
108.0,XE,,3,-5.0,CLE,563.0,2011-12-21,4128,,,BOS,,N16954,,2.8000000000000003,-2.8000000000000003,0.0,0.0,0.0,1.0,102.04,0.0,0.0,0.0,9.4,6.2,9
34.0,OO,,2,5.0,SAN,109.0,2011-10-04,6322,,,LAX,,N568SW,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,9.8,,8
128.0,AA,,3,-2.0,SJU,1045.0,2011-10-05,1555,,,MIA,,N3FBAA,,28.3,17.8,0.0,0.0,0.0,0.0,101.57,0.0,0.0,0.0,10.0,5.1000000000000005,20
151.0,DL,,1,-2.0,MSP,980.0,2011-11-07,1597,,,PHL,,N918DE,,6.1000000000000005,3.9,1.0,0.0,0.0,0.0,102.95,0.0,0.0,0.0,7.9,0.0,6
49.0,US,,3,6.0,SAN,304.0,2011-09-14,192,,,PHX,,N509AY,,31.700000000000006,13.9,0.0,0.0,0.0,1.0,100.96,0.0,0.0,0.0,10.0,0.0,20
35.0,XE,59.0,3,118.0,LFT,201.0,2011-06-22,2692,51.0,0.0,IAH,0.0,N14925,0.0,25.6,21.1,0.0,0.0,0.0,1.0,101.19,0.0,1.0,0.0,8.9,3.6,21
30.0,XE,310.0,3,315.0,ATW,160.0,2011-03-23,5846,0.0,0.0,ORD,0.0,N48901,0.0,3.3000000000000003,2.8000000000000003,0.0,0.0,0.0,1.0,100.15,0.0,1.0,0.0,5.3,,20
83.0,WN,,2,-1.0,BOI,519.0,2011-09-06,3336,,,LAS,,N354SW,,24.4,15.0,0.0,0.0,0.0,0.0,101.28,0.0,0.0,0.0,10.0,2.6,11
72.0,F9,,7,-5.0,MCI,533.0,2011-09-11,817,,,DEN,,N209FR,,27.8,-3.3000000000000003,0.0,0.0,0.0,0.0,101.43,0.0,0.0,0.0,10.0,2.1,19
125.0,US,,2,-6.0,MIA,1013.0,2011-12-13,751,,,PHL,,N443US,,5.0,-6.1000000000000005,0.0,0.0,0.0,0.0,103.03,0.0,0.0,0.0,10.0,3.1,15
84.0,WN,,7,-1.0,BOI,519.0,2011-10-23,2354,,,LAS,,N345SA,,17.2,-3.9,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,10.0,4.1000000000000005,11
60.0,UA,,2,-6.0,MSP,334.0,2011-05-17,289,,,ORD,,N472UA,,4.4,1.1,0.0,0.0,0.0,0.0,101.62,0.0,0.0,0.0,10.0,,10
266.0,US,,7,-5.0,CLT,2125.0,2011-07-17,1471,,,LAX,,N189UW,,16.7,14.4,0.0,0.0,0.0,0.0,101.06,0.0,0.0,0.0,10.0,0.0,11
86.0,EV,0.0,2,52.0,EWR,487.0,2011-05-17,5341,52.0,25.0,DTW,0.0,N753EV,0.0,11.7,6.1000000000000005,0.0,0.0,0.0,1.0,101.37,0.0,0.0,0.0,9.4,6.7,17
71.0,XE,,4,-3.0,BHM,562.0,2011-01-13,3040,,,IAH,,N14179,,1.7000000000000002,-10.0,0.0,0.0,0.0,0.0,103.78,0.0,0.0,0.0,10.0,3.1,8
63.0,EV,,7,-4.0,MLU,448.0,2011-07-24,5429,,,ATL,,N916EV,,31.700000000000006,20.6,0.0,0.0,0.0,0.0,101.61,0.0,0.0,0.0,10.0,5.1000000000000005,21
124.0,WN,,7,-3.0,IND,977.0,2011-10-02,1284,,,DEN,,N788SA,,14.4,1.1,0.0,0.0,0.0,0.0,101.6,0.0,0.0,0.0,10.0,4.1000000000000005,14
152.0,WN,,6,7.0,MDW,990.0,2011-10-01,1144,,,MCO,,N756SA,,27.200000000000006,12.8,0.0,0.0,0.0,0.0,101.19,0.0,0.0,0.0,10.0,3.1,17
125.0,DL,,3,-2.0,MCO,944.0,2011-09-14,2159,,,JFK,,N363NW,,26.700000000000006,20.6,0.0,0.0,0.0,0.0,101.33,0.0,0.0,0.0,9.3,5.1000000000000005,20
230.0,CO,,4,1.0,SFO,1635.0,2011-10-27,1132,,,IAH,,N38443,,28.3,17.8,0.0,0.0,0.0,0.0,101.16,0.0,0.0,0.0,9.3,3.1,17
122.0,FL,,7,-7.0,ATL,906.0,2011-03-06,872,,,MSP,,N934AT,,-10.0,-13.3,0.0,0.0,0.0,0.0,102.82,1.0,0.0,0.0,9.2,0.0,11
116.0,AA,,5,0.0,ORD,733.0,2011-01-21,333,,,LGA,,N470AA,,-0.6000000000000001,-6.1000000000000005,1.0,0.0,0.0,0.0,100.1,1.0,0.0,0.0,7.6,8.8,14
83.0,AA,,3,23.0,DFW,641.0,2011-05-25,1356,,,DEN,,N4XJAA,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,10.0,,7
139.0,AA,,3,22.0,MIA,1197.0,2011-09-14,1960,,,ORD,,N7BLAA,,12.8,10.0,0.0,0.0,0.0,1.0,101.75,0.0,0.0,0.0,7.4,1.5,12
92.0,OO,18.0,3,118.0,OTH,412.0,2011-08-31,5337,100.0,3.0,SFO,0.0,N290SW,0.0,12.8,10.0,0.0,0.0,0.0,0.0,100.78,0.0,0.0,0.0,10.0,0.0,11
138.0,B6,,4,-4.0,BOS,1121.0,2011-12-22,946,,,MCO,,N570JB,,26.1,16.1,1.0,0.0,0.0,0.0,101.88,0.0,0.0,0.0,9.4,5.1000000000000005,19
46.0,AA,,2,-2.0,SAT,247.0,2011-12-27,1619,,,DFW,,N537AA,,13.9,-1.1,0.0,0.0,0.0,0.0,102.21,0.0,0.0,0.0,10.0,4.6000000000000005,20
209.0,DL,,7,-5.0,LAX,1536.0,2011-06-26,821,,,MSP,,N3751B,,21.1,16.1,0.0,0.0,0.0,0.0,101.17,0.0,0.0,0.0,10.0,5.1000000000000005,17
202.0,AA,16.0,3,16.0,SFO,1464.0,2011-11-09,1367,0.0,8.0,DFW,0.0,N5CTAA,0.0,15.0,0.0,0.0,0.0,0.0,0.0,102.69,0.0,0.0,0.0,10.0,7.2,19
167.0,WN,,3,-1.0,BNA,1448.0,2011-01-12,871,,,PHX,,N710SW,,10.0,-2.8000000000000003,0.0,0.0,0.0,0.0,102.24,0.0,0.0,0.0,10.0,2.6,12
23.0,YV,,1,-3.0,TUS,110.0,2011-10-24,2827,,,PHX,,N905FJ,,23.9,3.3000000000000003,0.0,0.0,0.0,0.0,101.38,0.0,0.0,0.0,10.0,2.6,16
24.0,OO,,5,2.0,SAN,109.0,2011-12-16,4712,,,LAX,,N779CA,,,,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,9.9,,8
359.0,UA,,4,-4.0,SFO,2704.0,2011-06-09,893,,,BOS,,N544UA,,27.200000000000006,15.6,0.0,0.0,0.0,1.0,100.84,0.0,1.0,0.0,9.2,4.6000000000000005,6
68.0,US,,6,3.0,CLT,541.0,2011-07-02,373,,,JFK,,N678AW,,29.4,14.4,0.0,0.0,0.0,0.0,101.68,0.0,0.0,0.0,10.0,5.1000000000000005,18
274.0,FL,,2,-9.0,BWI,2329.0,2011-08-23,391,,,LAX,,N126AT,,17.8,16.1,1.0,0.0,0.0,0.0,101.16,0.0,0.0,0.0,8.7,1.5,11
119.0,AA,,3,-3.0,DFW,802.0,2011-01-12,2325,,,ORD,,N581AA,,-6.1000000000000005,-8.3,0.0,0.0,-1.0,0.0,102.57,1.0,0.0,0.0,9.1,6.7,12
152.0,AA,,6,-3.0,PHL,1302.0,2011-01-08,1062,,,DFW,,N564AA,,6.7,-6.1000000000000005,0.0,0.0,0.0,0.0,101.69,0.0,0.0,0.0,10.0,3.6,16
53.0,WN,,7,-1.0,SNA,338.0,2011-09-18,1886,,,PHX,,N435WN,,32.800000000000004,4.4,0.0,0.0,0.0,0.0,101.5,0.0,0.0,0.0,10.0,2.1,18
89.0,DL,,3,-5.0,ATL,732.0,2011-01-05,2710,,,DFW,,N373NW,,7.2,4.4,0.0,0.0,0.0,0.0,101.55,0.0,0.0,0.0,10.0,0.0,5
233.0,DL,,4,-6.0,SFO,1589.0,2011-07-28,1332,,,MSP,,N349NB,,25.6,23.9,0.0,0.0,0.0,0.0,100.87,0.0,0.0,0.0,9.5,2.1,8
176.0,UA,,6,-9.0,DCA,1476.0,2011-07-09,484,,,DEN,,N426UA,,17.2,13.3,0.0,0.0,0.0,1.0,100.7,0.0,1.0,0.0,9.7,7.7,11
62.0,F9,,6,5.0,OMA,472.0,2011-07-23,436,,,DEN,,N925FR,,25.0,8.9,0.0,0.0,0.0,0.0,100.96,0.0,0.0,0.0,10.0,5.1000000000000005,15
53.0,MQ,,3,-6.0,SGF,364.0,2011-04-06,3232,,,DFW,,N717MQ,,14.4,8.9,0.0,0.0,0.0,0.0,101.18,0.0,0.0,0.0,10.0,9.8,14
73.0,OO,,5,7.0,BIL,455.0,2011-03-11,6593,,,DEN,,N928SW,,7.2,-12.2,0.0,0.0,0.0,0.0,100.72,0.0,0.0,0.0,10.0,5.1000000000000005,8
108.0,AA,,7,-4.0,ATL,731.0,2011-10-02,1240,,,DFW,,N469AA,,17.2,6.7,0.0,0.0,0.0,0.0,102.08,0.0,0.0,0.0,10.0,0.0,8
99.0,OO,35.0,7,35.0,TUS,639.0,2011-11-20,5567,0.0,1.0,DEN,0.0,N926SW,0.0,-0.6000000000000001,-6.1000000000000005,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,10.0,2.1,17
66.0,FL,,2,-3.0,ATL,404.0,2011-08-02,854,,,MCO,,N967AT,,24.4,23.9,0.0,0.0,0.0,1.0,101.33,0.0,1.0,0.0,10.0,0.0,7
125.0,MQ,,3,0.0,CMH,990.0,2011-11-16,3541,,,MIA,,N900MQ,,28.3,21.700000000000006,0.0,0.0,0.0,0.0,101.59,0.0,0.0,0.0,9.8,4.1000000000000005,19
39.0,DL,,6,-6.0,CLT,226.0,2011-12-10,826,,,ATL,,N962DL,,9.4,-3.9,0.0,0.0,0.0,0.0,102.88,0.0,0.0,0.0,10.0,4.1000000000000005,16
234.0,WN,,5,11.0,CLE,1825.0,2011-01-14,1056,,,LAS,,N462WN,,7.2,-1.1,0.0,0.0,0.0,0.0,102.35,0.0,0.0,0.0,10.0,3.1,9
147.0,US,,5,-12.0,PHL,1013.0,2011-12-16,1262,,,MIA,,N421US,,23.9,15.6,0.0,0.0,0.0,0.0,102.06,0.0,0.0,0.0,10.0,3.1,6
109.0,XE,,2,-9.0,ATL,745.0,2011-03-01,2645,,,EWR,,N14179,,7.800000000000002,-15.0,0.0,0.0,0.0,1.0,102.44,0.0,0.0,0.0,10.0,3.1,20
50.0,UA,0.0,5,5.0,CMH,296.0,2011-01-07,334,0.0,19.0,ORD,0.0,N423UA,0.0,-5.6000000000000005,-13.9,0.0,0.0,0.0,0.0,99.63,1.0,0.0,0.0,9.0,6.7,19
83.0,UA,,1,-2.0,DCA,612.0,2011-10-10,600,,,ORD,,N571UA,,15.6,11.7,0.0,0.0,0.0,0.0,102.34,0.0,0.0,0.0,9.9,0.0,6
118.0,AA,,6,-3.0,TUS,813.0,2011-03-05,1989,,,DFW,,N251AA,,10.0,-1.7000000000000002,0.0,0.0,0.0,0.0,102.51,0.0,0.0,0.0,9.7,9.3,19
62.0,WN,,1,2.0,OAK,337.0,2011-03-21,703,,,LAX,,N522SW,,11.1,7.800000000000002,0.0,0.0,0.0,1.0,100.53,0.0,0.0,0.0,8.3,4.1000000000000005,7
181.0,AA,,5,-1.0,LGA,1389.0,2011-04-29,728,,,DFW,,N567AA,,12.8,7.800000000000002,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,10.0,3.6,12
40.0,US,,2,-7.0,DCA,214.0,2011-06-21,2163,,,LGA,,N733UW,,21.700000000000006,15.0,0.0,0.0,0.0,0.0,101.2,0.0,0.0,0.0,10.0,3.6,7
208.0,UA,,2,-8.0,LAS,1514.0,2011-08-16,547,,,ORD,,N417UA,,16.7,13.3,0.0,0.0,0.0,0.0,101.68,0.0,0.0,0.0,10.0,0.0,10
75.0,OO,,3,-2.0,GCC,313.0,2011-01-05,6938,,,DEN,,N237SW,,-3.3000000000000003,-13.9,0.0,0.0,0.0,0.0,101.27,0.0,0.0,0.0,9.9,3.1,11
88.0,AS,,2,22.0,SEA,679.0,2011-06-28,307,,,SFO,,N796AS,,12.8,10.6,0.0,0.0,0.0,1.0,101.06,0.0,0.0,0.0,9.4,3.1,9
54.0,EV,68.0,3,80.0,GPT,352.0,2011-04-20,5102,0.0,0.0,ATL,0.0,N883AS,0.0,18.3,15.6,0.0,0.0,0.0,0.0,101.73,0.0,0.0,0.0,9.8,3.1,10
181.0,DL,,3,-2.0,MSP,1535.0,2011-08-03,1212,,,LAX,,N757AT,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,7
111.0,F9,,7,-2.0,MKE,896.0,2011-03-13,170,,,DEN,,N914FR,,0.0,-5.6000000000000005,0.0,0.0,0.0,0.0,101.4,1.0,0.0,0.0,9.4,0.0,10
225.0,WN,,7,4.0,DEN,1605.0,2011-08-21,1716,,,EWR,,N490WN,,23.9,19.4,0.0,0.0,0.0,1.0,101.44,0.0,1.0,0.0,9.2,3.1,7
48.0,OO,,1,5.0,SBP,190.0,2011-07-25,6379,,,SFO,,N229SW,,13.3,10.6,0.0,0.0,0.0,0.0,101.81,0.0,0.0,0.0,10.0,5.1000000000000005,7
183.0,OO,,3,-7.0,AUS,1504.0,2011-10-26,6257,,,SFO,,N760SK,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,8
267.0,DL,,4,1.0,PDX,2172.0,2011-08-04,1572,,,ATL,,N37700,,28.9,21.700000000000006,0.0,0.0,0.0,1.0,101.29,0.0,1.0,0.0,9.6,6.7,19
