Airtime,Carrier,Carrier_Delay,Day_of_week,Delay_Minutes,Dest,Distance,Date,Flight_Num,Late_Aircraft_Delay,NAS_Delay,Origin,Security_Delay,Tailnum,Weather_Delay,Temp,Dewpoint,Fog,Hail,Precip,Rain,Pressure,Snow,Thunder,Tornado,Visibility,Windspeed,Dep_hour
117.0,MQ,,7,-3.0,ORD,719.0,2012-10-14,3737,,,EWR,,N503MQ,,11.1,6.7,0.0,0.0,0.0,0.0,102.36,0.0,0.0,0.0,10.0,7.2,8
166.0,UA,,6,3.0,SAN,1303.0,2012-09-01,1608,,,IAH,,N79402,,28.9,25.0,0.0,0.0,0.0,1.0,101.81,0.0,1.0,0.0,9.9,4.1000000000000005,14
,OO,,7,,ACV,250.0,2012-08-12,5494,,,SFO,,N582SW,,18.3,10.6,1.0,0.0,0.0,0.0,101.01,0.0,0.0,0.0,9.8,9.8,22
143.0,DL,,7,2.0,ATL,1199.0,2012-11-11,2016,,,DEN,,N908DA,,-5.0,-9.4,1.0,0.0,0.0,0.0,101.77,1.0,0.0,0.0,8.5,2.6,17
77.0,FL,0.0,6,-5.0,CLT,468.0,2012-03-24,1173,0.0,23.0,MCO,0.0,N990AT,0.0,28.3,17.8,0.0,0.0,0.0,1.0,101.56,0.0,1.0,0.0,10.0,4.6000000000000005,17
114.0,DL,,6,-10.0,AUS,813.0,2012-04-21,1868,,,ATL,,N612DL,,15.6,14.4,0.0,0.0,0.0,0.0,100.93,0.0,0.0,0.0,6.9,2.1,8
138.0,DL,,5,0.0,ATL,946.0,2012-10-12,1001,,,BOS,,N992DL,,8.3,1.7000000000000002,0.0,0.0,0.0,1.0,101.58,0.0,0.0,0.0,10.0,6.2,11
215.0,UA,0.0,5,38.0,ORD,1846.0,2012-03-23,637,5.0,18.0,SFO,0.0,N524UA,0.0,7.2,3.3000000000000003,0.0,0.0,0.0,0.0,101.9,0.0,0.0,0.0,10.0,1.5,15
108.0,AA,,3,18.0,MKE,853.0,2012-12-26,1516,,,DFW,,N555AA,,-0.6000000000000001,-6.7,0.0,0.0,0.0,0.0,102.33,1.0,0.0,0.0,9.8,4.1000000000000005,20
51.0,AA,,5,-6.0,JFK,187.0,2012-04-20,1807,,,BOS,,N3AWAA,,23.9,5.6000000000000005,0.0,0.0,0.0,0.0,101.44,0.0,0.0,0.0,10.0,8.200000000000001,19
129.0,EV,,6,-5.0,EWR,1008.0,2012-11-24,5599,,,MSP,,N538CA,,-9.4,-11.7,0.0,0.0,0.0,0.0,102.57,0.0,0.0,0.0,10.0,1.5,15
82.0,MQ,,4,-6.0,PNS,530.0,2012-02-02,3525,,,MIA,,N918MQ,,25.0,17.2,0.0,0.0,0.0,0.0,101.86,0.0,0.0,0.0,9.9,4.6000000000000005,21
,OO,,1,14.0,COS,809.0,2012-06-04,5214,,,IAH,,N784SK,,27.8,22.200000000000006,0.0,0.0,0.0,0.0,101.27,0.0,0.0,0.0,10.0,3.6,14
172.0,UA,22.0,5,44.0,IAH,1379.0,2012-07-13,1667,21.0,0.0,LAX,0.0,N78438,0.0,22.200000000000006,16.7,1.0,0.0,0.0,0.0,101.33,0.0,0.0,0.0,8.9,2.1,18
43.0,OO,,2,-11.0,IAH,224.0,2012-11-06,5259,,,DFW,,N973SW,,8.3,3.9,0.0,0.0,0.0,0.0,102.02,0.0,0.0,0.0,10.0,2.6,13
,MQ,,3,,CVG,265.0,2012-07-18,4382,,,ORD,,N673MQ,,30.6,21.700000000000006,0.0,0.0,0.0,1.0,101.29,0.0,1.0,0.0,10.0,,18
61.0,EV,48.0,7,78.0,MCI,403.0,2012-09-02,5902,17.0,0.0,ORD,0.0,N13956,0.0,23.3,20.6,0.0,0.0,0.0,1.0,101.32,0.0,0.0,0.0,10.0,5.1000000000000005,15
,OO,,3,,ACV,250.0,2012-03-14,6238,,,SFO,,N294SW,,12.8,10.6,0.0,0.0,0.0,1.0,101.48,0.0,0.0,0.0,5.8,7.7,11
89.0,DL,,5,-5.0,FLL,581.0,2012-02-24,1627,,,ATL,,N139DL,,21.1,15.6,0.0,0.0,0.0,1.0,100.45,0.0,1.0,0.0,9.3,7.7,8
176.0,AA,,1,-7.0,DFW,1372.0,2012-05-28,1905,,,EWR,,N556AA,,30.6,20.0,0.0,0.0,0.0,1.0,101.42,0.0,0.0,0.0,10.0,3.1,17
91.0,F9,11.0,6,23.0,DEN,641.0,2012-05-12,135,4.0,0.0,DFW,0.0,N920FR,0.0,19.0,17.0,0.0,0.0,-1.0,1.0,,0.0,1.0,0.0,8.5,2.6,13
88.0,DL,,2,-2.0,ATL,594.0,2012-11-13,116,,,DTW,,N586NW,,0.6000000000000001,-6.7,0.0,0.0,0.0,0.0,103.04,1.0,0.0,0.0,9.7,2.1,13
65.0,EV,68.0,7,68.0,LBB,456.0,2012-04-15,6027,0.0,1.0,DEN,0.0,N13994,0.0,8.9,-1.1,1.0,0.0,0.0,1.0,100.65,1.0,0.0,0.0,8.9,11.8,20
,UA,,3,,DEN,1605.0,2012-07-18,993,,,EWR,,,,34.4,19.4,0.0,0.0,-1.0,1.0,100.82,0.0,1.0,0.0,9.5,2.6,20
50.0,DL,,7,-6.0,SFO,337.0,2012-05-13,838,,,LAX,,N373DA,,14.4,12.2,0.0,0.0,0.0,0.0,101.91,0.0,0.0,0.0,8.7,3.1,7
69.0,DL,,3,-7.0,STL,448.0,2012-09-05,669,,,MSP,,N360NB,,20.6,13.9,0.0,0.0,0.0,1.0,100.64,0.0,0.0,0.0,9.5,5.7,7
327.0,B6,9.0,5,9.0,LAS,2248.0,2012-10-12,197,0.0,33.0,JFK,0.0,N649JB,0.0,10.0,6.7,0.0,0.0,0.0,0.0,101.9,0.0,0.0,0.0,10.0,4.6000000000000005,10
33.0,DL,,7,12.0,PIT,201.0,2012-01-22,1424,,,DTW,,N321NB,,-1.7000000000000002,-3.9,0.0,0.0,0.0,0.0,101.71,0.0,0.0,0.0,8.0,3.6,21
,MQ,,5,,RIC,642.0,2012-06-29,4162,,,ORD,,N633MQ,,26.700000000000006,13.3,0.0,0.0,0.0,1.0,101.21,0.0,1.0,0.0,9.4,2.6,13
127.0,DL,5.0,3,133.0,BDL,859.0,2012-07-18,986,4.0,117.0,ATL,0.0,N976DL,0.0,30.6,20.6,0.0,0.0,0.0,1.0,101.68,0.0,1.0,0.0,9.9,3.6,17
29.0,AA,,2,3.0,AUS,190.0,2012-08-07,1101,,,DFW,,N553AA,,28.9,19.4,0.0,0.0,0.0,0.0,101.33,0.0,0.0,0.0,10.0,2.6,13
240.0,UA,,7,1.0,SFO,1846.0,2012-10-28,668,,,ORD,,N466UA,,8.3,-1.7000000000000002,0.0,0.0,0.0,0.0,102.54,0.0,0.0,0.0,10.0,8.8,17
249.0,UA,,7,4.0,DEN,1754.0,2012-05-20,648,,,BOS,,N495UA,,18.3,8.9,0.0,0.0,0.0,0.0,102.52,0.0,0.0,0.0,10.0,4.1000000000000005,15
28.0,EV,,2,-11.0,GRR,120.0,2012-07-17,4882,,,DTW,,N752EV,,24.4,18.3,0.0,0.0,0.0,0.0,101.03,0.0,0.0,0.0,9.2,3.1,9
47.0,WN,0.0,5,22.0,LAS,255.0,2012-04-27,1075,17.0,0.0,PHX,0.0,N443WN,0.0,20.6,3.3000000000000003,0.0,0.0,0.0,0.0,101.24,0.0,0.0,0.0,10.0,2.1,8
80.0,EV,,6,-4.0,CLT,529.0,2012-05-12,4571,,,EWR,,N12563,,11.1,1.7000000000000002,0.0,0.0,0.0,0.0,102.14,0.0,0.0,0.0,10.0,2.1,9
129.0,FL,,4,-3.0,ATL,946.0,2012-06-21,678,,,BOS,,N899AT,,26.700000000000006,19.4,0.0,0.0,0.0,0.0,101.03,0.0,0.0,0.0,10.0,4.6000000000000005,10
62.0,WN,,5,-1.0,SMF,373.0,2012-09-14,3139,,,LAX,,N791SW,,21.1,18.3,1.0,0.0,0.0,0.0,101.47,0.0,0.0,0.0,10.0,,6
108.0,UA,,2,-2.0,GEG,836.0,2012-07-24,427,,,DEN,,N828UA,,19.4,6.1000000000000005,0.0,0.0,0.0,1.0,100.94,0.0,1.0,0.0,10.0,0.0,11
,MQ,,2,,CRP,354.0,2012-12-25,2733,,,DFW,,N616MQ,,6.7,5.6000000000000005,1.0,0.0,2.0,1.0,100.09,1.0,1.0,0.0,6.2,10.8,14
69.0,OO,2.0,1,76.0,MFR,329.0,2012-07-23,5380,73.0,0.0,SFO,0.0,N567SW,0.0,13.3,10.0,0.0,0.0,0.0,0.0,101.28,0.0,0.0,0.0,10.0,0.0,12
55.0,WN,,6,4.0,SFO,337.0,2012-03-10,3279,,,LAX,,N437WN,,17.2,2.2,0.0,0.0,0.0,0.0,101.64,0.0,0.0,0.0,10.0,1.5,7
64.0,OO,0.0,2,21.0,LAX,337.0,2012-04-10,4708,21.0,42.0,SFO,0.0,N603SK,0.0,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,8.8,,8
136.0,AA,,6,3.0,DFW,985.0,2012-06-09,411,,,MCO,,N395AA,,22.8,22.8,0.0,0.0,0.0,1.0,101.62,0.0,1.0,0.0,9.0,0.0,12
212.0,DL,,4,-2.0,DTW,1979.0,2012-10-11,1406,,,LAX,,N852NW,,20.0,12.2,0.0,0.0,0.0,1.0,101.27,0.0,1.0,0.0,9.7,6.2,23
62.0,MQ,,7,-2.0,PIT,413.0,2012-07-29,4095,,,ORD,,N923MQ,,27.200000000000006,14.4,0.0,0.0,0.0,1.0,101.83,0.0,0.0,0.0,10.0,3.1,16
54.0,DL,,2,-4.0,ORD,334.0,2012-10-02,1321,,,MSP,,N965DL,,12.2,1.7000000000000002,0.0,0.0,0.0,0.0,101.47,0.0,0.0,0.0,10.0,4.6000000000000005,7
51.0,WN,7.0,6,19.0,OAK,337.0,2012-08-11,754,8.0,0.0,LAX,0.0,N395SW,0.0,26.700000000000006,18.9,0.0,0.0,0.0,0.0,100.86,0.0,0.0,0.0,9.9,1.5,17
143.0,US,,3,-1.0,PHX,1009.0,2012-10-17,92,,,IAH,,N669AW,,23.9,21.700000000000006,0.0,0.0,0.0,1.0,100.78,0.0,0.0,0.0,8.9,4.6000000000000005,15
276.0,US,,2,-3.0,BOS,2300.0,2012-04-24,221,,,PHX,,N803AW,,21.1,-0.6000000000000001,0.0,0.0,0.0,0.0,101.05,0.0,0.0,0.0,10.0,0.0,12
107.0,OO,,1,0.0,PSP,776.0,2012-08-06,5426,,,DEN,,N916SW,,22.8,5.6000000000000005,0.0,0.0,0.0,0.0,101.27,0.0,0.0,0.0,10.0,4.1000000000000005,11
31.0,OO,,2,8.0,SAN,109.0,2012-04-10,4509,,,LAX,,N947SW,,11.1,8.9,0.0,0.0,0.0,0.0,101.36,0.0,0.0,0.0,9.9,4.6000000000000005,12
97.0,AS,,2,-4.0,SFO,679.0,2012-09-25,318,,,SEA,,N557AS,,11.7,9.4,0.0,0.0,0.0,0.0,102.06,0.0,0.0,0.0,10.0,2.1,14
97.0,FL,,1,3.0,ROC,749.0,2012-07-02,1045,,,ATL,,N940AT,,33.300000000000004,17.8,0.0,0.0,0.0,0.0,101.55,0.0,0.0,0.0,9.8,3.1,22
28.0,MQ,,4,-13.0,CLL,164.0,2012-02-09,3223,,,DFW,,N845MQ,,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,102.65,0.0,0.0,0.0,9.5,0.0,11
46.0,DL,,6,-7.0,MKE,297.0,2012-05-26,931,,,MSP,,N959DN,,17.2,13.3,0.0,0.0,0.0,1.0,101.81,0.0,1.0,0.0,9.3,4.1000000000000005,13
195.0,DL,,3,-7.0,ATL,1747.0,2012-03-07,2102,,,LAS,,N127DL,,12.8,-11.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.8,1.5,23
97.0,WN,,6,-4.0,BNA,616.0,2012-04-07,2582,,,MCO,,N739GB,,17.2,12.8,0.0,0.0,0.0,0.0,101.58,0.0,0.0,0.0,10.0,4.1000000000000005,8
82.0,WN,,3,-4.0,PHX,602.0,2012-08-22,1022,,,DEN,,N442WN,,30.6,2.8000000000000003,0.0,0.0,0.0,0.0,100.71,0.0,0.0,0.0,10.0,0.0,22
166.0,AA,,7,2.0,SNA,1205.0,2012-03-18,1747,,,DFW,,N3GEAA,,23.3,17.8,0.0,0.0,0.0,0.0,101.12,0.0,0.0,0.0,10.0,9.8,21
60.0,EV,,2,-7.0,SGF,438.0,2012-06-26,5982,,,ORD,,N16911,,18.9,12.2,0.0,0.0,0.0,0.0,101.79,0.0,0.0,0.0,9.6,1.5,12
242.0,US,,7,-2.0,PHX,1849.0,2012-04-29,27,,,MCO,,N509AY,,20.6,19.4,0.0,0.0,0.0,0.0,101.86,0.0,0.0,0.0,9.9,1.5,7
,DL,,4,,LGA,184.0,2012-01-12,1395,,,BOS,,N314NB,,5.6000000000000005,4.4,0.0,0.0,2.0,1.0,100.25,0.0,0.0,0.0,6.3,10.8,17
28.0,EV,,2,-6.0,HSV,151.0,2012-07-24,5018,,,ATL,,N922EV,,32.2,20.6,0.0,0.0,0.0,0.0,101.79,0.0,0.0,0.0,10.0,6.2,16
179.0,WN,,4,21.0,MKE,1524.0,2012-11-01,612,,,LAS,,N276WN,,20.6,-1.1,0.0,0.0,0.0,0.0,101.29,0.0,0.0,0.0,10.0,1.5,18
93.0,OO,0.0,5,82.0,STL,667.0,2012-07-13,5263,72.0,0.0,IAH,0.0,N908SW,0.0,23.3,21.1,0.0,0.0,1.0,1.0,101.54,0.0,1.0,0.0,9.9,2.1,18
66.0,WN,,2,0.0,LAS,414.0,2012-05-22,439,,,SFO,,N642WN,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.4,,8
71.0,WN,,4,3.0,SMF,397.0,2012-11-22,318,,,LAS,,N480WN,,9.4,0.0,0.0,0.0,0.0,0.0,101.94,0.0,0.0,0.0,10.0,4.1000000000000005,15
67.0,AA,10.0,7,19.0,MFE,469.0,2012-09-23,1149,9.0,4.0,DFW,0.0,N480AA,0.0,33.9,11.1,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,10.0,3.1,21
257.0,UA,11.0,1,11.0,LAX,1745.0,2012-01-16,945,0.0,28.0,ORD,0.0,N439UA,0.0,0.6000000000000001,-3.9,0.0,0.0,0.0,0.0,101.2,0.0,0.0,0.0,10.0,5.1000000000000005,12
149.0,AA,,3,2.0,DCA,1192.0,2012-03-21,1900,,,DFW,,N3DRAA,,17.2,5.0,0.0,0.0,0.0,0.0,100.67,0.0,0.0,0.0,10.0,6.2,21
,EV,,1,,CAE,667.0,2012-07-02,5729,,,ORD,,N835AS,,28.9,21.700000000000006,0.0,0.0,0.0,0.0,101.53,0.0,0.0,0.0,8.8,0.0,14
76.0,US,,4,-2.0,LGA,544.0,2012-12-13,1129,,,CLT,,N564UW,,5.0,-1.1,0.0,0.0,0.0,0.0,102.7,0.0,0.0,0.0,10.0,4.6000000000000005,11
382.0,B6,0.0,2,-1.0,OAK,2576.0,2012-01-17,91,0.0,15.0,JFK,0.0,N641JB,0.0,5.6000000000000005,3.9,0.0,0.0,1.0,1.0,101.06,1.0,0.0,0.0,9.0,3.1,18
82.0,MQ,,1,-2.0,RDU,431.0,2012-01-09,4471,,,LGA,,N723MQ,,0.0,-9.4,0.0,0.0,0.0,0.0,102.64,0.0,0.0,0.0,10.0,3.1,9
62.0,OO,,5,17.0,PHX,370.0,2012-03-02,6528,,,LAX,,N494CA,,13.9,5.6000000000000005,0.0,0.0,0.0,0.0,102.11,0.0,0.0,0.0,10.0,2.6,17
135.0,AS,,3,-11.0,PDX,834.0,2012-02-15,563,,,LAX,,N577AS,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,9.8,,8
58.0,OO,28.0,3,31.0,SFO,337.0,2012-03-21,4608,3.0,0.0,LAX,0.0,N807SK,0.0,17.8,5.6000000000000005,0.0,0.0,0.0,0.0,101.65,0.0,0.0,0.0,10.0,5.1000000000000005,21
349.0,UA,,2,-1.0,SFO,2521.0,2012-05-29,445,,,PHL,,N446UA,,25.6,21.700000000000006,0.0,0.0,0.0,0.0,101.27,0.0,0.0,0.0,10.0,4.1000000000000005,6
61.0,WN,,3,-3.0,OAK,337.0,2012-02-01,435,,,LAX,,N961WN,,12.8,9.4,1.0,0.0,0.0,0.0,102.19,0.0,0.0,0.0,8.7,2.1,17
197.0,DL,,4,-3.0,DTW,1749.0,2012-10-04,2316,,,LAS,,N618DL,,25.6,0.0,0.0,0.0,0.0,0.0,100.95,0.0,0.0,0.0,10.0,6.7,11
114.0,AS,,7,-8.0,SFO,679.0,2012-04-22,220,,,SEA,,N309AS,,10.0,4.4,0.0,0.0,0.0,0.0,101.68,0.0,0.0,0.0,10.0,2.1,7
47.0,EV,,6,-9.0,MSY,305.0,2012-10-13,3267,,,IAH,,N15912,,23.3,21.1,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,10.0,2.1,9
70.0,MQ,,3,0.0,RDU,431.0,2012-06-20,4415,,,LGA,,N723MQ,,34.4,21.1,0.0,0.0,0.0,0.0,101.62,0.0,0.0,0.0,9.1,2.6,17
35.0,OO,,2,-10.0,BJI,199.0,2012-07-03,7809,,,MSP,,N809CA,,35.0,22.200000000000006,0.0,0.0,0.0,1.0,100.63,0.0,1.0,0.0,9.9,2.1,22
75.0,DL,,6,13.0,PBI,545.0,2012-05-19,1285,,,ATL,,N533US,,26.700000000000006,13.9,0.0,0.0,0.0,0.0,101.84,0.0,0.0,0.0,10.0,3.6,19
159.0,AA,,4,-3.0,PSP,1126.0,2012-05-24,2237,,,DFW,,N483AA,,24.4,19.4,0.0,0.0,0.0,0.0,100.05,0.0,0.0,0.0,10.0,10.3,9
130.0,WN,,7,9.0,DTW,1123.0,2012-12-30,2503,,,DEN,,N485WN,,-9.4,-15.6,0.0,0.0,0.0,0.0,101.55,0.0,0.0,0.0,10.0,3.6,10
110.0,UA,,4,-5.0,IAD,758.0,2012-06-28,255,,,MCO,,N465UA,,18.3,17.2,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,10.0,0.0,11
226.0,DL,,2,-1.0,PHX,1671.0,2012-01-03,1921,,,DTW,,N3752,,-7.2,-15.0,0.0,0.0,-1.0,0.0,102.28,1.0,0.0,0.0,8.3,8.700000000000001,9
174.0,US,,4,-3.0,MKE,1460.0,2012-01-12,128,,,PHX,,N676AW,,16.7,-8.9,0.0,0.0,0.0,0.0,101.76,0.0,0.0,0.0,10.0,0.0,19
130.0,WN,1.0,6,23.0,DEN,680.0,2012-02-25,1579,22.0,19.0,MSP,0.0,N506SW,0.0,-10.6,-13.3,0.0,0.0,-1.0,0.0,102.43,1.0,0.0,0.0,9.0,3.6,14
322.0,DL,,6,-2.0,OGG,2486.0,2012-08-04,1197,,,LAX,,N751AT,,17.2,15.6,0.0,0.0,0.0,0.0,101.17,0.0,0.0,0.0,9.5,2.6,9
82.0,UA,,5,2.0,DCA,612.0,2012-12-07,1519,,,ORD,,N36272,,6.1000000000000005,2.2,0.0,0.0,0.0,1.0,101.32,0.0,0.0,0.0,8.9,4.1000000000000005,18
122.0,FL,,2,-2.0,SAT,874.0,2012-08-07,263,,,ATL,,N994AT,,27.8,21.1,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,9.2,3.6,19
81.0,AS,0.0,2,297.0,SEA,679.0,2012-04-10,313,268.0,0.0,SFO,0.0,N607AS,0.0,11.7,10.0,0.0,0.0,0.0,1.0,101.25,0.0,0.0,0.0,8.8,3.1,17
102.0,EV,0.0,5,65.0,PWM,900.0,2012-06-29,6073,49.0,0.0,ORD,0.0,N14204,0.0,27.200000000000006,17.2,0.0,0.0,0.0,1.0,100.86,0.0,1.0,0.0,9.4,2.6,20
,MQ,,5,,BWI,184.0,2012-06-22,3944,,,JFK,,N659MQ,,31.1,21.1,0.0,0.0,0.0,1.0,100.79,0.0,1.0,0.0,8.3,4.1000000000000005,18
114.0,F9,,5,0.0,MSN,826.0,2012-05-18,630,,,DEN,,N928FR,,28.9,-8.3,0.0,0.0,0.0,0.0,99.55,0.0,0.0,0.0,10.0,7.2,19
143.0,EV,,7,4.0,GRR,1042.0,2012-06-24,4674,,,IAH,,N11181,,27.200000000000006,22.200000000000006,0.0,0.0,0.0,0.0,101.34,0.0,0.0,0.0,10.0,3.6,13
222.0,WN,,7,1.0,MCO,1849.0,2012-01-29,2662,,,PHX,,N707SA,,11.7,-10.0,0.0,0.0,0.0,0.0,102.28,0.0,0.0,0.0,10.0,0.0,11
45.0,DL,,3,-3.0,CHS,259.0,2012-09-19,1670,,,ATL,,N919DL,,14.4,10.6,0.0,0.0,0.0,0.0,101.32,0.0,0.0,0.0,10.0,6.2,8
50.0,AA,3.0,3,30.0,SAT,247.0,2012-07-11,1016,27.0,16.0,DFW,0.0,N489AA,0.0,30.6,20.0,0.0,0.0,0.0,1.0,101.41,0.0,1.0,0.0,9.9,3.1,17
128.0,AA,,4,6.0,TUS,813.0,2012-12-20,823,,,DFW,,N548AA,,8.3,-12.8,0.0,0.0,0.0,1.0,102.62,0.0,1.0,0.0,9.0,13.4,17
48.0,AA,,5,4.0,SAT,247.0,2012-12-28,845,,,DFW,,N471AA,,3.9,2.2,0.0,0.0,-1.0,1.0,101.59,0.0,0.0,0.0,4.5,7.2,17
114.0,AS,,3,-3.0,LAS,867.0,2012-03-07,616,,,SEA,,N530AS,,-1.1,-4.4,0.0,0.0,0.0,0.0,103.08,0.0,0.0,0.0,10.0,2.6,15
233.0,DL,,1,-6.0,ATL,1947.0,2012-08-13,1254,,,LAX,,N144DA,,24.4,17.8,0.0,0.0,0.0,0.0,100.84,0.0,0.0,0.0,10.0,5.7,23
64.0,OO,,3,-5.0,SMF,373.0,2012-12-26,2628,,,LAX,,N866AS,,11.7,10.6,1.0,0.0,0.0,1.0,101.42,0.0,0.0,0.0,8.0,2.1,16
27.0,MQ,,2,1.0,FWA,157.0,2012-10-09,3926,,,ORD,,N918MQ,,8.9,1.7000000000000002,0.0,0.0,,0.0,101.44,0.0,0.0,0.0,10.0,5.1000000000000005,9
128.0,DL,,7,-4.0,LGA,950.0,2012-11-18,508,,,MCO,,N945DL,,16.7,15.0,0.0,0.0,0.0,0.0,102.2,0.0,0.0,0.0,10.0,4.1000000000000005,13
99.0,F9,4.0,6,26.0,MSP,680.0,2012-03-03,108,0.0,26.0,DEN,0.0,N201FR,0.0,6.7,-15.6,0.0,0.0,0.0,0.0,101.66,1.0,0.0,0.0,9.5,5.7,20
104.0,WN,,7,-4.0,SAT,794.0,2012-01-15,1760,,,DEN,,N403WN,,12.2,-9.4,0.0,0.0,0.0,0.0,100.62,0.0,0.0,0.0,10.0,8.200000000000001,18
173.0,DL,80.0,1,80.0,PHX,1276.0,2012-08-06,999,0.0,17.0,MSP,0.0,N698DL,0.0,26.1,13.9,0.0,0.0,0.0,0.0,101.79,0.0,0.0,0.0,10.0,3.6,17
,OO,,5,172.0,SBP,190.0,2012-10-19,5418,,,SFO,,N224SW,,18.3,15.6,0.0,0.0,0.0,0.0,101.71,0.0,0.0,0.0,10.0,2.6,15
81.0,FL,,4,0.0,DTW,594.0,2012-01-26,148,,,ATL,,N998AT,,18.0,14.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,7.3,4.6000000000000005,16
155.0,DL,,5,22.0,DTW,1145.0,2012-03-16,902,,,MIA,,N332NW,,22.8,18.9,0.0,0.0,0.0,1.0,102.25,0.0,0.0,0.0,9.7,2.6,13
110.0,WN,0.0,7,62.0,DEN,862.0,2012-06-17,862,62.0,4.0,LAX,0.0,N339SW,0.0,20.0,15.0,0.0,0.0,0.0,0.0,101.32,0.0,0.0,0.0,9.3,4.1000000000000005,21
202.0,US,,4,-4.0,PIT,1814.0,2012-10-11,632,,,PHX,,N803AW,,23.9,8.9,0.0,0.0,0.0,1.0,100.87,0.0,1.0,0.0,10.0,3.1,9
31.0,OO,,1,-10.0,PSP,110.0,2012-05-07,6310,,,LAX,,N563SW,,18.9,13.3,0.0,0.0,0.0,0.0,101.44,0.0,0.0,0.0,7.6,5.7,20
90.0,DL,,4,-4.0,BOS,632.0,2012-06-07,2250,,,DTW,,N338NB,,27.200000000000006,7.800000000000002,0.0,0.0,0.0,0.0,101.72,0.0,0.0,0.0,10.0,4.1000000000000005,19
198.0,US,,6,-5.0,CMH,1670.0,2012-01-21,145,,,PHX,,N654AW,,10.0,-0.6000000000000001,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,10.0,3.6,16
294.0,UA,,1,33.0,PHX,2133.0,2012-03-26,1239,,,EWR,,N38443,,10.0,-14.4,0.0,0.0,0.0,0.0,101.1,0.0,0.0,0.0,10.0,15.4,19
167.0,UA,,1,1.0,IAD,1452.0,2012-07-02,737,,,DEN,,N425UA,,24.4,10.0,0.0,0.0,0.0,0.0,100.69,0.0,0.0,0.0,9.9,1.5,14
116.0,AA,24.0,5,26.0,MSP,852.0,2012-06-29,1216,0.0,0.0,DFW,0.0,N4XLAA,0.0,35.0,17.2,0.0,0.0,0.0,0.0,101.2,0.0,0.0,0.0,10.0,4.6000000000000005,20
94.0,MQ,0.0,1,25.0,ICT,588.0,2012-05-07,4082,0.0,22.0,ORD,0.0,N932MQ,0.0,16.7,12.8,0.0,0.0,0.0,1.0,101.21,0.0,1.0,0.0,6.2,2.6,18
124.0,US,,2,-5.0,MCO,861.0,2012-01-31,987,,,PHL,,N161UW,,2.2,-5.7,0.0,0.0,0.0,0.0,102.3,0.0,0.0,0.0,10.0,3.6,8
58.0,DL,,1,25.0,TPA,406.0,2012-03-05,1991,,,ATL,,N629DL,,8.9,-5.0,0.0,0.0,0.0,0.0,101.66,0.0,0.0,0.0,10.0,7.7,9
51.0,UA,,1,7.0,MSP,334.0,2012-07-30,523,,,ORD,,N484UA,,30.0,17.8,0.0,0.0,0.0,1.0,101.35,0.0,0.0,0.0,10.0,3.6,17
94.0,OO,,5,0.0,ABQ,677.0,2012-10-26,6474,,,LAX,,N413SW,,16.7,4.4,0.0,0.0,0.0,0.0,101.43,0.0,0.0,0.0,10.0,2.1,12
44.0,DL,,5,-4.0,ORD,235.0,2012-08-17,2165,,,DTW,,N600TR,,22.200000000000006,11.1,0.0,0.0,0.0,1.0,101.28,0.0,0.0,0.0,9.8,5.7,17
103.0,WN,10.0,7,19.0,MDW,711.0,2012-06-10,369,9.0,0.0,EWR,0.0,N712SW,0.0,29.4,16.1,0.0,0.0,0.0,1.0,101.78,0.0,1.0,0.0,10.0,2.1,17
89.0,MQ,,3,0.0,ABQ,677.0,2012-07-25,3654,,,LAX,,N531MQ,,20.6,13.3,1.0,0.0,0.0,0.0,101.61,0.0,0.0,0.0,9.9,4.6000000000000005,20
99.0,B6,,7,2.0,IAD,413.0,2012-03-04,1251,,,BOS,,N307JB,,3.3000000000000003,-3.9,0.0,0.0,0.0,0.0,100.32,0.0,0.0,0.0,10.0,3.1,8
93.0,DL,,5,16.0,ATL,689.0,2012-06-29,8,,,IAH,,N956DL,,31.1,22.8,0.0,0.0,0.0,1.0,101.58,0.0,0.0,0.0,9.2,2.6,16
92.0,WN,,6,-2.0,BNA,616.0,2012-08-18,2011,,,MCO,,N225WN,,23.3,21.700000000000006,0.0,0.0,5.0,1.0,101.6,0.0,1.0,0.0,9.7,2.1,16
332.0,B6,,4,20.0,LAX,2475.0,2012-02-09,677,,,JFK,,N554JB,,8.3,-8.9,0.0,0.0,0.0,0.0,101.87,1.0,0.0,0.0,8.4,5.7,20
126.0,EV,,1,-2.0,ICT,782.0,2012-01-02,5320,,,ATL,,N741EV,,6.1000000000000005,-5.0,0.0,0.0,0.0,0.0,102.14,0.0,0.0,0.0,10.0,7.2,8
