Flight_Num,Carrier,Percent_Delayed_2011
1659,EV,0.10714285714285714
1659,B6,0.1778846153846154
1659,UA,0.012658227848101266
1659,F9,0.03260869565217391
1659,WN,0.011494252873563218
1659,YV,0.04332129963898917
1659,CO,0.02263374485596708
1659,MQ,0.06887755102040816
1659,OO,0.1225296442687747
1659,DL,0.13333333333333333
1659,EV,0.11010558069381599
1659,FL,0.04964539007092199
1659,WN,0.04736842105263158
1659,UA,0.05664488017429194
1659,CO,0.12698412698412698
1659,OO,0.07172995780590717
1659,WN,0.03816793893129771
1659,AA,0.002544529262086514
1659,XE,0.06493506493506493
1659,AA,0.12195121951219512
1659,AA,0.08812260536398467
1659,CO,0.011299435028248588
1659,DL,0.0208
1659,WN,0.009615384615384616
1659,AA,0.12205567451820129
1659,F9,0.05904059040590406
1659,DL,0.0
1659,CO,0.09375
1659,CO,0.02247191011235955
1659,F9,0.1459227467811159
1659,F9,0.0
1659,XE,0.1717171717171717
1659,EV,0.12759643916913946
1659,XE,0.027972027972027972
1659,OO,0.013245033112582781
1659,DL,0.03125
1659,XE,0.006993006993006993
1659,YV,0.0
1659,UA,0.05084745762711865
1659,DL,0.0
1659,WN,0.018518518518518517
1659,WN,0.041666666666666664
1659,B6,0.05813953488372093
1659,WN,0.049019607843137254
1659,XE,0.0611353711790393
1659,B6,0.00510204081632653
1659,AS,0.007518796992481203
1659,WN,0.07801418439716312
1659,HA,0.0
1659,YV,0.010416666666666666
1659,OO,0.15384615384615385
1659,WN,0.0
1659,AA,0.030848329048843187
1659,XE,0.11316872427983539
1659,WN,0.02717391304347826
1659,FL,0.011764705882352941
1659,AA,0.047619047619047616
1659,CO,0.07142857142857142
1659,XE,0.025
1659,US,0.0
1659,OO,0.3
1659,DL,0.08505154639175258
1659,US,0.11875
1659,YV,0.011111111111111112
1659,MQ,0.05612244897959184
1659,WN,0.05507246376811594
1659,US,0.21428571428571427
1659,US,0.029411764705882353
1659,XE,0.21333333333333335
1659,US,0.02631578947368421
1659,AS,0.01440922190201729
1659,WN,0.06658446362515413
1659,B6,0.11224489795918367
1659,US,0.027777777777777776
1659,UA,0.075
1659,CO,0.0449438202247191
1659,CO,0.15853658536585366
1659,DL,0.0730593607305936
1659,B6,0.0
1659,AA,0.06882591093117409
1659,WN,0.030456852791878174
1659,AA,0.14123006833712984
1659,DL,0.07678883071553229
1659,F9,0.0
1659,US,0.1322314049586777
1659,F9,0.061274509803921566
1659,CO,0.11695906432748537
1659,AA,0.0759493670886076
1659,EV,0.06769825918762089
1659,XE,0.08
1659,WN,0.06451612903225806
1659,FL,0.0
1659,EV,0.06993006993006994
1659,FL,0.0
1659,US,0.01593625498007968
1659,OO,0.08653846153846154
1659,OO,0.020134228187919462
1659,EV,0.048507462686567165
1659,OO,0.09490740740740741
1659,DL,0.052132701421800945
1659,WN,0.07017543859649122
1659,US,0.0
1659,XE,0.007462686567164179
1659,WN,0.04672897196261682
1659,AS,0.006557377049180328
1659,CO,0.11374407582938388
1659,US,0.0
1659,DL,0.07653061224489796
1659,AA,0.0330188679245283
1659,CO,0.0625
1659,WN,0.020905923344947737
1659,OO,0.1717171717171717
1659,CO,0.0903954802259887
1659,US,0.011583011583011582
1659,WN,0.0
1659,FL,0.051630434782608696
1659,US,0.0
1659,YV,0.013386880856760375
1659,AA,0.06264501160092807
1659,WN,0.056006493506493504
1659,UA,0.022988505747126436
1659,DL,0.12222222222222222
1659,XE,0.0847457627118644
1659,AA,0.03305785123966942
1659,UA,0.07633587786259542
1659,WN,0.0425531914893617
1659,AS,0.047619047619047616
1659,WN,0.10465116279069768
1659,FL,0.03825136612021858
1659,FL,0.0
1659,XE,0.03333333333333333
1659,CO,0.0
1659,WN,0.05305039787798409
1659,MQ,0.037383177570093455
1659,XE,0.0861244019138756
1659,UA,0.05152979066022544
1659,XE,0.07586206896551724
1659,CO,0.06870229007633588
1659,AS,0.05736981465136805
1659,DL,0.0255863539445629
1659,EV,0.06698564593301436
1659,XE,0.05263157894736842
1659,MQ,0.029411764705882353
1659,EV,0.028720626631853787
1659,DL,0.041237113402061855
1659,WN,0.09183673469387756
1659,B6,1.0
1659,WN,0.024291497975708502
1659,XE,0.0
1659,FL,0.05338078291814947
1659,AA,0.06291390728476821
1659,MQ,0.06976744186046512
1659,US,0.013054830287206266
1659,XE,0.2098360655737705
1659,WN,0.027624309392265192
1659,AA,0.0389908256880734
1659,CO,0.023809523809523808
1659,XE,0.09302325581395349
1659,AA,0.024844720496894408
1659,WN,0.0
1659,US,0.13
1659,CO,0.02564102564102564
1659,MQ,0.13910761154855644
1659,US,0.009771986970684038
1659,WN,0.034666666666666665
1659,EV,0.037848605577689244
1659,EV,0.04774535809018567
1659,AS,0.05384615384615385
1659,AS,0.03307888040712468
1659,EV,0.1
1659,WN,0.0
1659,XE,0.0944206008583691
1659,FL,0.0
1659,CO,0.14583333333333334
1659,WN,0.026706231454005934
1659,XE,0.04672897196261682
1659,YV,1.0
1659,OO,0.11959287531806616
1659,UA,0.10256410256410256
1659,DL,0.020356234096692113
1659,OO,0.07079646017699115
1659,B6,0.1452513966480447
1659,AA,0.055825242718446605
1659,XE,0.08411214953271028
1659,US,0.02865329512893983
1659,AA,0.134
1659,WN,0.030303030303030304
1659,WN,0.017921146953405017
1659,WN,0.11538461538461539
1659,US,0.11347517730496454
1659,CO,0.05303030303030303
1659,WN,0.02564102564102564
1659,US,0.10416666666666667
1659,WN,0.0444015444015444
1659,CO,0.09854014598540146
1659,OO,0.11724137931034483
1659,UA,0.05378973105134474
1659,F9,0.1623931623931624
1659,CO,0.2398753894080997
1659,XE,0.06486486486486487
1659,F9,0.05704697986577181
1659,HA,0.002551020408163265
1659,CO,0.135
1659,WN,0.13002364066193853
1659,CO,0.05
1659,WN,0.027777777777777776
1659,AS,0.005714285714285714
1659,HA,0.002544529262086514
1659,FL,0.007067137809187279
1659,UA,0.0339943342776204
1659,AA,0.052995391705069124
1659,FL,0.020356234096692113
1659,AA,0.1111111111111111
1659,WN,0.024154589371980676
1659,WN,0.0
1659,DL,0.07936507936507936
1659,CO,0.0481283422459893
1659,DL,0.04238921001926782
1659,WN,0.051470588235294115
1659,DL,0.029535864978902954
1659,B6,0.04804804804804805
1659,MQ,0.05597964376590331
1659,MQ,0.07435897435897436
1659,MQ,0.04461942257217848
1659,OO,0.1087866108786611
1659,OO,0.023004059539918808
1659,MQ,0.0764525993883792
1659,MQ,0.05357142857142857
1659,WN,0.03648424543946932
1659,AS,0.015267175572519083
1659,DL,0.012219959266802444
1659,MQ,0.07109004739336493
1659,CO,0.0661764705882353
1659,AS,0.13231552162849872
1659,MQ,0.05747126436781609
1659,UA,0.06815020862308763
1659,DL,0.0
1659,MQ,0.1
1659,CO,0.2727272727272727
1659,AA,0.05194805194805195
1659,AA,0.058524173027989825
1659,CO,0.04739336492890995
1659,WN,0.028011204481792718
1659,AA,0.17088607594936708
1659,B6,0.0
1659,YV,0.17562724014336917
1659,B6,0.18292682926829268
1659,DL,0.136986301369863
1659,CO,0.14285714285714285
1659,DL,0.02127659574468085
1659,WN,0.06060606060606061
1659,CO,0.1388888888888889
1659,OO,0.007677543186180422
1659,UA,0.05156537753222836
1659,EV,0.074
1659,WN,0.02962962962962963
1659,EV,0.013157894736842105
1659,XE,0.009389671361502348
1659,F9,0.05215419501133787
1659,UA,0.08767123287671233
1659,XE,0.0703883495145631
1659,UA,0.058333333333333334
1659,WN,0.1652892561983471
1659,WN,0.037783375314861464
1659,XE,0.058165548098434
1659,AA,0.043859649122807015
1659,XE,0.18
1659,B6,0.08888888888888889
1659,UA,0.0598669623059867
1659,B6,0.11764705882352941
1659,F9,0.04790419161676647
1659,XE,0.13008130081300814
1659,DL,0.008038585209003215
1659,FL,0.0
1659,US,0.028985507246376812
1659,AA,0.08771929824561403
1659,XE,0.13333333333333333
1659,US,0.0
1659,XE,0.07423580786026202
1659,US,0.0
1659,DL,0.1132596685082873
1659,AA,0.006493506493506494
1659,XE,0.06779661016949153
1659,US,0.03622047244094488
1659,XE,0.10367170626349892
1659,WN,0.038929440389294405
1659,F9,0.11952191235059761
1659,US,0.04522613065326633
1659,HA,0.002544529262086514
1659,CO,0.0547945205479452
1659,WN,0.04589371980676329
1659,DL,0.05714285714285714
1659,WN,0.0784313725490196
1659,WN,0.0
1659,AS,0.023148148148148147
1659,WN,0.04040404040404041
1659,WN,0.07894736842105263
1659,XE,0.0975609756097561
1659,F9,0.0
1659,F9,0.0
1659,YV,0.019955654101995565
1659,EV,0.08522727272727272
1659,UA,0.0625
1659,UA,0.09014084507042254
1659,OO,0.13924050632911392
1659,XE,0.07389162561576355
1659,XE,0.08152173913043478
1659,AA,0.015810276679841896
1659,CO,0.0
1659,FL,0.010230179028132993
1659,MQ,0.0963855421686747
1659,MQ,0.11597938144329897
1659,DL,0.09213483146067415
1659,OO,0.04153354632587859
1659,DL,0.05555555555555555
1659,MQ,0.08940397350993377
1659,MQ,0.089058524173028
1659,MQ,0.046511627906976744
1659,DL,0.03614457831325301
1659,WN,0.042801556420233464
1659,MQ,0.09090909090909091
1659,WN,0.1585677749360614
1659,UA,0.07290015847860538
1659,WN,0.06177606177606178
1659,WN,0.0
1659,WN,0.03867403314917127
1659,MQ,0.11195928753180662
1659,WN,0.0375
1659,EV,0.01984126984126984
1659,OO,0.04568527918781726
1659,DL,0.04608294930875576
1659,FL,0.0
1659,FL,0.05198019801980198
1659,OO,0.0
1659,FL,0.028985507246376812
1659,YV,0.02364066193853428
1659,WN,0.027777777777777776
1659,DL,0.08100558659217877
1659,UA,0.058823529411764705
1659,B6,0.0223463687150838
1659,XE,0.08695652173913043
1659,CO,0.06896551724137931
1659,OO,0.11627906976744186
1659,AA,0.043137254901960784
1659,XE,0.1076923076923077
1659,AA,0.012307692307692308
1659,B6,0.06896551724137931
1659,XE,0.23076923076923078
1659,F9,0.11
1659,F9,0.0575
1659,DL,0.06697459584295612
1659,CO,0.05952380952380952
1659,AA,0.05102040816326531
1659,FL,0.09696969696969697
1659,WN,0.037914691943127965
1659,DL,0.01278772378516624
1659,WN,0.032490974729241874
1659,YV,0.09923664122137404
1659,XE,0.0425531914893617
1659,WN,0.0
1659,EV,0.05063291139240506
1659,WN,0.015384615384615385
1659,DL,0.11627906976744186
1659,OO,0.02586206896551724
1659,XE,0.05555555555555555
1659,DL,0.02108433734939759
1659,WN,0.02
1659,DL,0.0
1659,WN,0.04497354497354497
1659,CO,0.06547619047619048
1659,CO,0.2571428571428571
1659,US,0.034013605442176874
1659,AA,0.10825688073394496
1659,FL,0.022727272727272728
1659,B6,0.0945945945945946
1659,DL,0.027548209366391185
1659,AA,0.030162412993039442
1659,FL,0.019021739130434784
1659,AA,0.043478260869565216
1659,US,0.1553133514986376
1659,DL,0.021621621621621623
1659,B6,0.125
1659,US,0.06618962432915922
1659,WN,0.015444015444015444
1659,CO,0.029940119760479042
1659,DL,0.07571801566579635
1659,MQ,0.11518324607329843
1659,WN,0.07964601769911504
1659,OO,0.05454545454545454
1659,WN,0.0
1659,MQ,0.1475826972010178
1659,WN,0.05555555555555555
1659,MQ,0.05670103092783505
1659,WN,0.05942857142857143
1659,XE,0.0875
1659,XE,0.07857142857142857
1659,YV,0.0
1659,US,0.07575757575757576
1659,FL,0.052980132450331126
1659,B6,0.75
1659,OO,0.08243727598566308
1659,AA,0.1360153256704981
1659,CO,0.15303430079155672
1659,MQ,0.0694006309148265
1659,UA,0.07197943444730077
1659,FL,0.11428571428571428
1659,CO,0.057692307692307696
1659,US,0.047021943573667714
1659,EV,0.04580152671755725
1659,AA,0.08301158301158301
1659,OO,0.13746630727762804
1659,OO,0.047619047619047616
1659,WN,0.02631578947368421
1659,CO,0.16666666666666666
1659,DL,0.057003257328990226
1659,DL,0.3076923076923077
1659,WN,0.18067226890756302
1659,US,0.12162162162162163
1659,WN,0.04827586206896552
1659,YV,0.03164556962025317
1659,OO,0.09236947791164658
1659,B6,0.16167664670658682
1659,US,0.08333333333333333
1659,EV,0.10444444444444445
1659,B6,0.07738095238095238
1659,FL,0.0
1659,AS,0.0
1659,XE,0.03773584905660377
1659,EV,0.0327455919395466
1659,OO,0.058823529411764705
1659,AA,0.016556291390728478
1659,CO,0.09615384615384616
1659,XE,0.031746031746031744
1659,AA,0.03715170278637771
1659,WN,0.049429657794676805
1659,DL,0.04938271604938271
1659,DL,0.022988505747126436
1659,FL,0.015267175572519083
1659,F9,0.3333333333333333
1659,DL,0.05904761904761905
1659,WN,0.03480278422273782
1659,AA,0.14625850340136054
1659,US,0.01019108280254777
1659,XE,0.006622516556291391
1659,OO,0.04105571847507331
1659,DL,0.03131115459882583
1659,US,0.04040404040404041
1659,B6,0.1
1659,WN,0.10526315789473684
1659,FL,0.06306306306306306
1659,DL,0.1103202846975089
1659,AA,0.112
1659,YV,0.014792899408284023
1659,US,0.031578947368421054
1659,DL,0.04081632653061224
1659,DL,0.04304635761589404
1659,OO,0.12910798122065728
1659,US,0.0
1659,CO,0.044444444444444446
1659,DL,0.048223350253807105
1659,EV,0.06982543640897755
1659,EV,0.07556675062972293
1659,OO,0.051094890510948905
1659,B6,0.01486988847583643
1659,AA,0.06220095693779904
1659,WN,0.04224058769513315
1659,AA,0.2848101265822785
1659,XE,0.09792843691148775
1659,HA,0.005089058524173028
1659,US,0.042105263157894736
1659,DL,0.023346303501945526
1659,B6,0.03598971722365039
1659,DL,0.07142857142857142
1659,WN,0.007380073800738007
1659,MQ,0.06734006734006734
1659,XE,0.09018036072144289
1659,WN,0.022222222222222223
1659,DL,0.007633587786259542
1659,AA,0.05
1659,WN,0.02414486921529175
1659,MQ,0.07666666666666666
1659,MQ,0.03664921465968586
1659,MQ,0.079155672823219
1659,MQ,0.05732484076433121
1659,AA,0.1232876712328767
1659,DL,0.039301310043668124
1659,MQ,0.09602649006622517
1659,DL,0.05420827389443652
1659,EV,0.07033639143730887
1659,DL,0.023255813953488372
1659,FL,0.03307888040712468
1659,XE,0.1509433962264151
1659,EV,0.09665427509293681
1659,XE,0.1032258064516129
1659,DL,0.020761245674740483
1659,FL,0.009259259259259259
1659,US,0.0
1659,DL,0.034482758620689655
1659,F9,0.16904761904761906
1659,XE,0.03910614525139665
1659,DL,0.04318936877076412
1659,MQ,0.013157894736842105
1659,WN,0.021621621621621623
1659,WN,0.05384615384615385
1659,B6,0.06870229007633588
1659,US,0.07631578947368421
1659,DL,0.014084507042253521
1659,MQ,0.14697406340057637
1659,OO,0.10827067669172932
1659,XE,0.0
1659,WN,0.047619047619047616
1659,US,0.07161803713527852
1659,AA,0.11009174311926606
1659,AA,0.056074766355140186
1659,F9,0.0
1659,AA,0.04891304347826087
1659,YV,0.03229974160206718
1659,AA,0.019736842105263157
1659,DL,0.0703125
1659,EV,0.05811965811965812
1659,OO,0.08305647840531562
1659,OO,0.030878859857482184
1659,FL,0.20710059171597633
1659,DL,0.01597444089456869
1659,WN,0.06896551724137931
1659,WN,0.05778894472361809
1659,WN,0.08333333333333333
1659,XE,0.04132231404958678
1659,WN,0.08120386144236229
1659,OO,0.13943661971830987
1659,WN,0.07142857142857142
1659,CO,0.25
1659,US,0.021592442645074223
1659,OO,0.07027027027027027
1659,DL,0.019672131147540985
1659,DL,0.04573804573804574
1659,FL,0.0953757225433526
1659,US,0.009259259259259259
1659,CO,0.026845637583892617
1659,DL,0.0
1659,WN,0.07792207792207792
1659,AA,0.037037037037037035
1659,AA,0.07453416149068323
1659,WN,0.005235602094240838
1659,AA,0.06976744186046512
1659,EV,0.028901734104046242
1659,OO,0.15333333333333332
1659,US,0.06923076923076923
1659,CO,0.09375
1659,EV,0.042986425339366516
1659,DL,0.02631578947368421
1659,DL,0.0546875
1659,WN,0.08785529715762273
1659,F9,0.027777777777777776
1659,WN,0.03614457831325301
1659,XE,0.102803738317757
1659,DL,0.0430327868852459
1659,HA,0.0
1659,YV,0.0
1659,UA,0.09523809523809523
1659,AS,0.045454545454545456
1659,HA,0.0
1659,OO,0.014285714285714285
1659,UA,0.10344827586206896
1659,DL,0.07045454545454545
1659,AS,0.008021390374331552
1659,MQ,0.08333333333333333
1659,XE,0.09455587392550144
1659,WN,0.03048780487804878
1659,FL,0.10434782608695652
1659,DL,0.06790123456790123
1659,CO,0.08080808080808081
1659,AA,0.1466275659824047
1659,WN,0.03468208092485549
1659,EV,0.08913649025069638
1659,CO,0.08426966292134831
1659,XE,0.10576923076923077
1659,US,0.0
1659,DL,0.02108433734939759
1659,XE,0.21052631578947367
1659,XE,0.014925373134328358
1659,AA,0.2542955326460481
1659,WN,0.06493506493506493
1659,AA,0.17105263157894737
1659,DL,0.01643835616438356
1659,DL,0.0
1659,FL,0.17329545454545456
1659,WN,0.02666666666666667
1659,AS,0.01804123711340206
1659,AS,0.015267175572519083
1659,DL,0.0
1659,XE,0.17142857142857143
1659,CO,0.06338028169014084
1659,AS,0.02622950819672131
1659,B6,0.17204301075268819
1659,AS,0.010230179028132993
1659,WN,0.08152173913043478
1659,DL,0.037267080745341616
1659,OO,0.07468879668049792
1659,B6,0.10377358490566038
1659,CO,0.020833333333333332
1659,CO,0.08196721311475409
1659,EV,0.125
1659,EV,0.0
1659,B6,0.11349693251533742
1659,DL,0.038834951456310676
1659,YV,0.16152716593245228
1659,OO,0.12048192771084337
1659,AA,0.005970149253731343
1659,UA,0.06086956521739131
1659,XE,0.05726872246696035
1659,AA,0.07667731629392971
1659,WN,0.03333333333333333
1659,XE,0.09119496855345911
1659,EV,0.0
1659,WN,0.02072538860103627
1659,WN,0.11578947368421053
1659,WN,0.013888888888888888
1659,DL,0.022988505747126436
1659,WN,0.012987012987012988
1659,XE,0.05555555555555555
1659,HA,0.0
1659,OO,0.019498607242339833
1659,DL,0.0374331550802139
1659,US,0.09065934065934066
1659,AA,0.09815950920245399
1659,OO,0.009345794392523364
1659,DL,0.17708333333333334
1659,FL,0.06
1659,OO,0.0
1659,US,0.04780361757105943
1659,DL,0.0
1659,F9,0.0
1659,US,0.04242424242424243
1659,WN,0.009259259259259259
1659,AA,0.08196721311475409
1659,XE,0.06086956521739131
1659,US,0.0
1659,UA,0.0472972972972973
1659,WN,0.06382978723404255
1659,WN,0.07135969141755062
1659,B6,0.09511568123393316
1659,AA,0.008547008547008548
1659,OO,0.053231939163498096
1659,WN,0.05547652916073969
1659,OO,0.0327455919395466
1659,WN,0.023255813953488372
1659,XE,0.11206896551724138
1659,OO,0.05895691609977324
1659,B6,0.0889487870619946
1659,US,0.08226221079691516
1659,FL,0.08130081300813008
1659,XE,0.05855855855855856
1659,XE,0.10179640718562874
