N5BRAA,0.0975609756097561
N628DL,0.04633781763826607
N78005,0.13043478260869565
N917WN,0.052988554472233995
N408WN,0.03903345724907063
N923EV,0.0549738219895288
N255AY,0.12461059190031153
N492UA,0.03837953091684435
N317US,0.07045454545454545
N708SK,0.07047949162333911
N438WN,0.03894297635605007
N615AS,0.028859060402684565
N3CHAA,0.09375
N629JB,0.08044030482641829
N788UA,0.04477611940298507
N320US,0.04567143830947512
N485AA,0.0678617157490397
N473UA,0.04019688269073011
N637JB,0.07512116316639741
N429SW,0.027176927343316695
N484AA,0.08056872037914692
N955UW,0.06483790523690773
N422UA,0.05803255484784147
N685BR,0.013411567476948869
N3FNAA,0.08333333333333333
N907SW,0.07598299681190224
N4YLAA,0.07862595419847328
N652JB,0.08850820842255532
N907WN,0.0446584938704028
N422US,0.06460481099656358
N972EV,0.07159679698539802
N796AS,0.061224489795918366
N5FDAA,0.053663570691434466
N5CWAA,0.10967741935483871
N808MQ,0.06907216494845361
N957WN,0.03389830508474576
N594NW,0.02689486552567237
N663AW,0.05623471882640587
N648UA,0.06578947368421052
N535JB,0.08439490445859872
N931EV,0.06796979120390938
N948UW,0.06426735218508997
N47414,0.07736943907156674
N520UW,0.028985507246376812
N925DL,0.047189819724284196
N449SW,0.023076923076923078
N13553,0.07621776504297995
N13550,0.10244161358811041
N5CEAA,0.08968609865470852
N932LR,0.028181417877586965
N518UA,0.05622489959839357
N79521,0.0728395061728395
N993DL,0.04402102496714849
N781CA,0.03110047846889952
N318SW,0.05626326963906582
N25705,0.06236786469344609
N487WN,0.04885701479157328
N378AA,0.08144796380090498
N206UW,0.06605504587155964
N903EV,0.06509869802603947
N3EBAA,0.09702970297029703
N935UW,0.06476190476190476
N868AS,0.05842874062376629
N7BNAA,0.125
N438AA,0.08989501312335958
N997AT,0.05268109125117592
N940WN,0.040639861651534805
N274JB,0.0790929203539823
N707SK,0.08626410086264101
N6701,0.061410788381742736
N947WN,0.03349282296650718
N290SW,0.08731872878741129
N507MQ,0.1342090234151913
N505AA,0.07504937458854509
N14604,0.07105263157894737
N362SW,0.05402208201892744
N635DL,0.0473328324567994
N677UA,0.03806228373702422
N819NW,0.0
N577AA,0.05898491083676269
N475WN,0.03680709534368071
N36207,0.09110169491525423
N4XPAA,0.07769591426657736
N915SW,0.09031352363125877
N410SW,0.027161862527716185
N7AMAA,0.17073170731707318
N802AW,0.026785714285714284
N23707,0.05190311418685121
N23708,0.07553551296505073
N282WN,0.04183355585224744
N477WN,0.046085011185682326
N928MQ,0.07950617283950617
N791AS,0.055967633175994604
N754AS,0.06563161609033169
N873AS,0.05792400370713624
N641SW,0.05541666666666667
N114UW,0.07495590828924162
N568AS,0.013900955690703735
N280WN,0.04375
N358SW,0.055202541699761715
N541UW,0.026373626373626374
N184JB,0.10238907849829351
N394AA,0.07100591715976332
N537JB,0.0876923076923077
N78438,0.07677356656948493
N568AA,0.07762237762237763
N3FMAA,0.07319391634980989
N12957,0.087248322147651
N984CA,0.10862944162436548
N709TW,0.05679862306368331
N495CA,0.048672566371681415
N844MQ,0.08967254408060453
N627JB,0.08024691358024691
N553UW,0.058823529411764705
N394SW,0.051897078063672046
N3EYAA,0.06232294617563739
N461WN,0.05571293673276676
N479HA,0.000850099178237461
N509AA,0.07989347536617843
N610AA,0.08784596871239471
N426AA,0.0625
N854MQ,0.04215646534252128
N318AT,0.04548494983277592
N318AS,0.039783001808318265
N313SW,0.04554079696394687
N53442,0.07648183556405354
N844MH,0.3333333333333333
N528MQ,0.09787472035794184
N467WN,0.04609929078014184
N503MQ,0.1252302025782689
N286WN,0.03569873748367436
N11551,0.07749419953596287
N771SA,0.05204626334519573
N915DL,0.04174820613176777
N3CCAA,0.06818181818181818
N568SW,0.08412806539509536
N942DL,0.035333707234997194
N718SK,0.053154205607476634
N923SW,0.0892458723784025
N503MJ,0.06719367588932806
N663MQ,0.10066769388803287
N648JB,0.108130081300813
N768AS,0.06720890410958905
N958WN,0.035789473684210524
N800MQ,0.07032755298651253
N680AW,0.053144375553587246
N389SW,0.06272330289797538
N166AT,0.05834378920953576
N597UA,0.04092526690391459
N612QX,0.061395348837209304
N636JB,0.08314263920671243
N3BMAA,0.0897571277719113
N771SK,0.0885766646304215
N340LV,0.06296733569460843
N358AA,0.10344827586206896
N629MQ,0.07513227513227513
N77525,0.07377049180327869
N87512,0.07692307692307693
N715JB,0.0768621236133122
N270WN,0.04119193689745837
N236JB,0.07616279069767441
N301YV,0.05995203836930456
N600MQ,0.0745
N3FRAA,0.08100558659217877
N413SW,0.06436781609195402
N634JB,0.08993082244427364
N347NW,0.03953646898432175
N541UA,0.076171875
N180DN,0.16279069767441862
N1612T,0.06521739130434782
N276WN,0.041666666666666664
N667MQ,0.092180217503884
N3733Z,0.035652173913043476
N329JB,0.08086469175340272
N935LR,0.02632678646050982
N347NB,0.05710401087695445
N3753,0.037082818294190356
N4WYAA,0.06080634500991408
N10156,0.07692307692307693
N3AXAA,0.06641000962463908
N3759,0.03542009884678748
N12136,0.0789760348583878
N12135,0.08070432868672046
N87531,0.05848787446504993
923FJ,0.0
N13958,0.08759553203997648
N533AS,0.015833333333333335
N13956,0.09138110072689512
N211FR,0.1119648737650933
N13955,0.0865654862282181
N5CKAA,0.08284023668639054
N986CA,0.08750607681088965
N952UW,0.05399898115129903
N465UA,0.0511727078891258
N73299,0.06060606060606061
N566UA,0.0663265306122449
N927AT,0.05346624376982329
N77296,0.0649746192893401
N73291,0.10536980749746708
N973DL,0.0473568281938326
N768SW,0.04003481288076589
N872AS,0.056636402939904885
N3DCAA,0.07939914163090128
N369NB,0.0456953642384106
N616DL,0.05541972290138549
N362AA,0.07291666666666667
N512AA,0.066006600660066
N924AT,0.045929968167348796
N935AT,0.054901960784313725
N137EV,0.05427841634738186
N977DL,0.05122950819672131
N305AW,0.02432667245873154
N452UW,0.05454545454545454
N919FJ,0.03286770747740345
N7AJAA,0.23076923076923078
N4XAAA,0.06510969568294409
N512AS,0.02544769085768143
N369NW,0.036616161616161616
N395SW,0.055267702936096716
N163US,0.08142292490118577
N721TW,0.04861111111111111
N76054,0.023529411764705882
N4XGAA,0.0621160409556314
N177UA,0.0
N703JB,0.09118086696562033
N701DN,0.06578947368421052
N131EV,0.05638586956521739
N515SW,0.049818840579710144
N41104,0.07731958762886598
N893AT,0.03708609271523179
N154DL,0.15789473684210525
N775NC,0.06306852637962401
N12552,0.0802498798654493
N16632,0.1012987012987013
N177US,0.07525213343677269
N3744F,0.039247751430907606
N12195,0.07829839704069051
N773NC,0.0693717277486911
N672AW,0.038102643856920686
N3GKAA,0.07178464606181456
N398AA,0.10747663551401869
N3HEAA,0.04121475054229935
N491AA,0.0737134909596662
N596AA,0.06345733041575492
N167US,0.05627705627705628
N679SA,0.09430349449497367
N401UA,0.039586919104991396
N771NC,0.059880239520958084
N821AW,0.026470588235294117
N774NC,0.09204602301150576
N821AS,0.05756823821339951
N596AS,0.016992353440951572
N921FJ,0.03547297297297297
N827MH,0.0
N657UA,0.0594059405940594
N957DL,0.03731343283582089
N611QX,0.07773279352226721
N679AW,0.06336311941510966
N164HQ,0.5
N345NB,0.05442176870748299
N780SK,0.06029579067121729
N9EAMQ,0.10572429906542057
N589AA,0.04679625629949604
N786UA,0.047619047619047616
N124US,0.07468553459119497
N679AA,0.05361702127659575
N16701,0.059
N289JB,0.0801781737193764
N398SW,0.050257222002374355
N562SW,0.0953416149068323
N589AS,0.021496815286624203
N16709,0.05975197294250282
N3DVAA,0.07149240393208221
N943DL,0.050242130750605324
N860DA,0.06666666666666667
N570JB,0.07973421926910298
N802FR,0.08361774744027303
N382SW,0.05686988171064604
N901AW,0.024667931688804556
N761ND,0.058385093167701865
N761NC,0.07028985507246377
N175AT,0.044796691936595454
N930EV,0.050721649484536085
N839AW,0.018945634266886325
N910FJ,0.024875621890547265
N558UA,0.06544502617801047
N353NB,0.05835010060362173
N912FR,0.08768768768768768
N549AS,0.04215851602023609
N3CYAA,0.07637231503579953
N852UA,0.06635071090047394
N669AW,0.041053446940356314
N809CA,0.019230769230769232
N971EV,0.06166666666666667
N453UA,0.05399719495091164
N981AT,0.049263351749539594
N6716C,0.04419889502762431
N710DN,0.038461538461538464
N788AS,0.03829479768786127
N931DL,0.04173441734417344
N549AA,0.08359326263256395
N403WN,0.04268846503178928
N783NC,0.061766207248596224
N688DL,0.051121076233183856
N453UW,0.06831228473019518
N328JB,0.07276368491321762
N769NC,0.07817418677859392
N457UW,0.05963029218843172
N5DYAA,0.10442678774120318
N446UA,0.05642167780252413
N87507,0.05737704918032787
N598JB,0.0786699107866991
N218AG,0.026743075453677174
N405WN,0.0407695831424645
N781NC,0.07008289374529013
N675AW,0.03919933277731443
N3GTAA,0.06457564575645756
N457UA,0.0572655690765927
N5EAAA,0.12129380053908356
N763JB,0.076138147566719
N932DL,0.06323877068557919
N19638,0.08846153846153847
NBOGJB,0.0
N902FJ,0.01847826086956522
N945FR,0.08297742525930446
N695MQ,0.09443911792905081
N561UA,0.07190635451505016
N604AW,0.05627009646302251
N68160,0.020618556701030927
N496AA,0.07289293849658314
N889AS,0.0705429670799487
N723EV,0.07027406886858749
N506UA,0.05836236933797909
N519MQ,0.10974178403755869
N835AS,0.07367387033398821
N943WN,0.033347584437793926
N24715,0.05991285403050109
N609SW,0.04868755292125317
N790SK,0.07307012374779022
N606MQ,0.09917780061664953
N442SW,0.0212987012987013
N300SW,0.09009009009009009
N3DMAA,0.07872539831302718
N661SW,0.058286211396259245
N708AS,0.0636292223095051
N886AS,0.046058458813108945
N839AS,0.053431598341777985
N554NW,0.04974489795918367
N699DL,0.04854368932038835
N926LR,0.030328209389281262
N564SW,0.05807814149947202
N947FR,0.09436274509803921
N645MQ,0.10163432073544433
N969WN,0.0
N976DL,0.041916167664670656
N522UA,0.06168549087749783
N556NW,0.05397923875432526
N435WN,0.041932543299908843
N908FJ,0.02756892230576441
N915AT,0.04530281354315689
N709UW,0.0654434250764526
N914DE,0.05056179775280899
